datetime,Symbol,Open,High,Low,Close,Volume
2025-12-15 17:30:00,BINANCE:BTCUSD,89644.0,89770.53,89573.02,89754.8,0.00356
2025-12-15 18:30:00,BINANCE:BTCUSD,89710.6,89806.45,89382.47,89518.75,0.07222
2025-12-15 19:30:00,BINANCE:BTCUSD,89599.1,89770.53,87973.88,88101.01,0.12758
2025-12-15 20:30:00,BINANCE:BTCUSD,87973.88,88101.01,86698.07,87333.16,1.32556
2025-12-15 21:30:00,BINANCE:BTCUSD,86966.02,87170.51,86213.19,86337.77,0.12192
2025-12-15 22:30:00,BINANCE:BTCUSD,86462.54,86462.54,85716.64,85747.28,0.008
2025-12-15 23:30:00,BINANCE:BTCUSD,85772.53,86297.93,85346.1,86261.32,0.21103
2025-12-16 00:30:00,BINANCE:BTCUSD,86111.58,86548.16,85946.88,86285.76,0.00629
2025-12-16 01:30:00,BINANCE:BTCUSD,86000.0,86088.78,85730.21,85910.5,0.05771
2025-12-16 02:30:00,BINANCE:BTCUSD,85657.55,86278.75,85657.55,86224.46,0.01245
2025-12-16 03:30:00,BINANCE:BTCUSD,86234.84,86234.84,85964.55,86104.68,0.00124
2025-12-16 04:30:00,BINANCE:BTCUSD,86355.45,86490.22,86240.98,86480.75,0.01975
2025-12-16 05:30:00,BINANCE:BTCUSD,86423.65,86590.0,85849.51,85849.51,0.1615
2025-12-16 06:30:00,BINANCE:BTCUSD,86088.78,86130.61,85697.74,85808.56,0.01885
2025-12-16 07:30:00,BINANCE:BTCUSD,85900.39,86225.86,85840.51,85840.51,0.0033
2025-12-16 08:30:00,BINANCE:BTCUSD,85966.69,85966.69,85592.95,85875.97,0.00644
2025-12-16 09:30:00,BINANCE:BTCUSD,85718.58,85744.96,85322.71,85744.96,0.02121
2025-12-16 10:30:00,BINANCE:BTCUSD,85840.51,86178.41,85836.14,86017.16,0.00672
2025-12-16 11:30:00,BINANCE:BTCUSD,86066.34,86526.06,86066.34,86493.94,0.01206
2025-12-16 12:30:00,BINANCE:BTCUSD,86401.09,86402.95,85930.93,86071.14,0.00237
2025-12-16 13:30:00,BINANCE:BTCUSD,85967.88,86214.15,85967.88,86213.12,0.01403
2025-12-16 14:30:00,BINANCE:BTCUSD,86296.18,86296.18,86296.18,86296.18,0.00014
2025-12-16 15:30:00,BINANCE:BTCUSD,86426.27,87110.6,86426.27,86942.97,0.02389
2025-12-16 16:30:00,BINANCE:BTCUSD,86942.97,87127.15,86901.48,87127.15,0.01134
2025-12-16 17:30:00,BINANCE:BTCUSD,87153.78,87392.0,87140.29,87256.46,0.0209
2025-12-16 18:30:00,BINANCE:BTCUSD,87284.18,87720.17,86462.54,86462.54,0.12083
2025-12-16 19:30:00,BINANCE:BTCUSD,86364.36,87720.17,86213.12,87148.28,0.02096
2025-12-16 20:30:00,BINANCE:BTCUSD,87211.96,88105.18,87009.8,87973.88,0.00342
2025-12-16 21:30:00,BINANCE:BTCUSD,87958.92,87996.06,87467.19,87593.59,0.00267
2025-12-16 22:30:00,BINANCE:BTCUSD,87566.6,87806.81,87190.04,87190.04,0.00298
2025-12-16 23:30:00,BINANCE:BTCUSD,87141.6,87846.93,87135.74,87846.93,0.00296
2025-12-17 00:30:00,BINANCE:BTCUSD,87467.19,87794.37,87340.97,87794.37,0.00104
2025-12-17 01:30:00,BINANCE:BTCUSD,87597.24,87783.61,87467.19,87783.61,0.01216
2025-12-17 02:30:00,BINANCE:BTCUSD,87720.17,87846.93,87720.17,87823.62,0.00293
2025-12-17 03:30:00,BINANCE:BTCUSD,87846.93,87846.93,87733.08,87761.63,0.00583
2025-12-17 04:30:00,BINANCE:BTCUSD,87846.93,87846.93,87846.93,87846.93,7e-05
2025-12-17 05:30:00,BINANCE:BTCUSD,87563.83,87574.31,87467.19,87480.73,0.00261
2025-12-17 06:30:00,BINANCE:BTCUSD,87846.93,87846.93,87745.25,87745.25,0.01316
2025-12-17 07:30:00,BINANCE:BTCUSD,87467.19,87467.19,87281.77,87363.57,0.00754
2025-12-17 08:30:00,BINANCE:BTCUSD,87593.59,87593.59,87214.94,87214.94,0.00747
2025-12-17 09:30:00,BINANCE:BTCUSD,87214.94,87214.94,86837.92,86837.92,0.00582
2025-12-17 10:30:00,BINANCE:BTCUSD,86661.11,86712.62,86237.89,86587.49,0.01436
2025-12-17 11:30:00,BINANCE:BTCUSD,86712.62,86947.11,86712.62,86781.4,0.01023
2025-12-17 12:30:00,BINANCE:BTCUSD,86721.37,87108.23,86632.32,86963.41,0.00669
2025-12-17 13:30:00,BINANCE:BTCUSD,86587.49,86587.49,86519.7,86519.7,0.00016
2025-12-17 14:30:00,BINANCE:BTCUSD,86337.77,86337.77,86337.77,86337.77,7e-05
2025-12-17 15:30:00,BINANCE:BTCUSD,86420.91,86732.61,86420.91,86587.49,0.00218
2025-12-17 16:30:00,BINANCE:BTCUSD,86712.62,87036.75,86712.62,87028.6,0.00071
2025-12-17 17:30:00,BINANCE:BTCUSD,87151.18,87151.18,86896.69,86896.69,0.03627
2025-12-17 18:30:00,BINANCE:BTCUSD,87047.5,87720.17,87047.5,87467.19,0.01092
2025-12-17 19:30:00,BINANCE:BTCUSD,87598.02,89511.64,87214.94,89308.69,0.02755
2025-12-17 20:30:00,BINANCE:BTCUSD,89770.53,90311.1,87194.46,87214.94,0.01997
2025-12-17 21:30:00,BINANCE:BTCUSD,87089.08,87720.17,86213.19,86837.92,0.03032
2025-12-17 22:30:00,BINANCE:BTCUSD,86668.17,86837.92,86328.99,86548.98,0.6121
2025-12-17 23:30:00,BINANCE:BTCUSD,86712.62,86712.62,85773.62,85814.17,0.00449
2025-12-18 00:30:00,BINANCE:BTCUSD,85615.59,86088.78,85346.1,86088.78,0.00222
2025-12-18 01:30:00,BINANCE:BTCUSD,85964.55,86179.3,85706.13,85880.79,0.00353
2025-12-18 02:30:00,BINANCE:BTCUSD,86013.1,86013.1,85840.51,85915.17,0.00568
2025-12-18 03:30:00,BINANCE:BTCUSD,85971.08,86337.77,85971.08,86256.43,0.01413
2025-12-18 04:30:00,BINANCE:BTCUSD,86230.28,86230.28,86000.0,86000.0,0.00086
2025-12-18 05:30:00,BINANCE:BTCUSD,86150.53,86287.94,86100.0,86287.94,0.58213
2025-12-18 06:30:00,BINANCE:BTCUSD,86000.0,86113.58,85964.55,86081.75,0.00189
2025-12-18 07:30:00,BINANCE:BTCUSD,86081.75,86796.16,86081.75,86712.62,0.02051
2025-12-18 08:30:00,BINANCE:BTCUSD,86587.49,86587.49,86337.77,86356.18,0.00026
2025-12-18 09:30:00,BINANCE:BTCUSD,86837.92,86840.16,86774.46,86774.46,0.00041
2025-12-18 10:30:00,BINANCE:BTCUSD,86761.49,86761.49,86524.13,86524.13,0.00719
2025-12-18 11:30:00,BINANCE:BTCUSD,86483.62,86484.92,86459.24,86459.24,0.00403
2025-12-18 12:30:00,BINANCE:BTCUSD,86651.98,86801.71,86651.98,86769.88,0.00985
2025-12-18 13:30:00,BINANCE:BTCUSD,86837.92,87075.9,86750.9,86963.41,0.01259
2025-12-18 14:30:00,BINANCE:BTCUSD,86853.13,87214.94,86853.13,87214.94,0.00818
2025-12-18 15:30:00,BINANCE:BTCUSD,87376.85,87376.85,87214.94,87214.94,0.00057
2025-12-18 16:30:00,BINANCE:BTCUSD,87214.94,87590.88,87089.08,87590.88,0.0616
2025-12-18 17:30:00,BINANCE:BTCUSD,87214.94,87376.78,87214.88,87214.88,0.00448
2025-12-18 18:30:00,BINANCE:BTCUSD,87593.59,89124.7,87560.78,88815.11,0.01514
2025-12-18 19:30:00,BINANCE:BTCUSD,88996.09,89259.46,87801.4,88347.26,0.64137
2025-12-18 20:30:00,BINANCE:BTCUSD,88347.26,89228.81,87973.88,88550.87,0.12926
2025-12-18 21:30:00,BINANCE:BTCUSD,88355.82,88480.57,87872.37,87973.88,0.02159
2025-12-18 22:30:00,BINANCE:BTCUSD,87867.97,87867.97,85543.31,86248.26,0.01984
2025-12-18 23:30:00,BINANCE:BTCUSD,86462.54,86737.98,85821.86,85933.76,0.03141
2025-12-19 00:30:00,BINANCE:BTCUSD,85942.72,85968.74,84505.33,84565.22,0.7602
2025-12-19 01:30:00,BINANCE:BTCUSD,84609.83,85222.95,84609.83,84609.83,0.06346
2025-12-19 02:30:00,BINANCE:BTCUSD,84854.54,85794.33,84854.54,85606.43,0.04211
2025-12-19 03:30:00,BINANCE:BTCUSD,85346.1,85614.39,85346.1,85614.39,0.0024
2025-12-19 04:30:00,BINANCE:BTCUSD,85504.12,85581.56,85346.1,85461.37,0.01417
2025-12-19 05:30:00,BINANCE:BTCUSD,85471.4,85498.95,85316.63,85469.43,0.00327
2025-12-19 06:30:00,BINANCE:BTCUSD,85469.43,85469.43,85114.12,85114.12,0.0125
2025-12-19 07:30:00,BINANCE:BTCUSD,85469.43,85840.51,85469.43,85840.51,0.00524
2025-12-19 08:30:00,BINANCE:BTCUSD,85840.51,87467.19,85840.51,86712.62,0.04059
2025-12-19 09:30:00,BINANCE:BTCUSD,87010.14,87241.6,86963.41,86963.41,0.01383
2025-12-19 10:30:00,BINANCE:BTCUSD,87053.07,87171.96,86684.89,87116.3,0.00754
2025-12-19 11:30:00,BINANCE:BTCUSD,87049.8,87392.67,86948.31,87392.67,0.66077
2025-12-19 12:30:00,BINANCE:BTCUSD,87593.59,88307.67,87593.59,87846.93,0.01189
2025-12-19 13:30:00,BINANCE:BTCUSD,87973.88,88101.01,87846.93,88101.01,0.00196
2025-12-19 14:30:00,BINANCE:BTCUSD,88072.57,88072.57,87953.39,87973.88,0.00091
2025-12-19 15:30:00,BINANCE:BTCUSD,88194.27,88194.27,87973.88,88162.72,0.00069
2025-12-19 16:30:00,BINANCE:BTCUSD,88228.33,88228.33,88184.25,88184.25,0.00064
2025-12-19 17:30:00,BINANCE:BTCUSD,88099.53,88184.58,87926.16,87926.16,0.03665
2025-12-19 18:30:00,BINANCE:BTCUSD,87971.51,88101.01,87916.22,87949.71,0.01151
2025-12-19 19:30:00,BINANCE:BTCUSD,88014.0,88488.2,87699.74,87916.21,0.73398
2025-12-19 20:30:00,BINANCE:BTCUSD,87973.88,89349.16,87720.17,87720.17,0.14908
2025-12-19 21:30:00,BINANCE:BTCUSD,88101.01,88739.43,87900.0,87978.74,0.11134
2025-12-19 22:30:00,BINANCE:BTCUSD,88101.01,88355.82,86948.31,87108.0,0.67416
2025-12-19 23:30:00,BINANCE:BTCUSD,86963.41,87422.67,86963.41,86963.41,0.37401
2025-12-20 00:30:00,BINANCE:BTCUSD,87218.21,87848.65,87218.21,87848.65,0.0429
2025-12-20 01:30:00,BINANCE:BTCUSD,87754.62,88362.9,87747.39,87973.88,0.0027
2025-12-20 02:30:00,BINANCE:BTCUSD,87931.97,88039.49,87882.89,88039.49,0.01783
2025-12-20 03:30:00,BINANCE:BTCUSD,87973.88,88393.83,87973.88,88228.33,0.06098
2025-12-20 04:30:00,BINANCE:BTCUSD,88274.54,88298.89,88211.88,88211.88,0.0024
2025-12-20 05:30:00,BINANCE:BTCUSD,88116.23,88122.25,87963.65,87963.65,0.00118
2025-12-20 06:30:00,BINANCE:BTCUSD,88101.01,88101.01,88086.4,88086.4,0.00034
2025-12-20 07:30:00,BINANCE:BTCUSD,88064.29,88203.79,88042.39,88203.79,0.01706
2025-12-20 08:30:00,BINANCE:BTCUSD,88188.83,88327.4,88188.83,88277.83,0.00844
2025-12-20 09:30:00,BINANCE:BTCUSD,88147.63,88226.28,88147.63,88226.28,0.00048
2025-12-20 10:30:00,BINANCE:BTCUSD,88253.08,88483.51,88253.08,88297.94,0.00063
2025-12-20 11:30:00,BINANCE:BTCUSD,88335.43,88400.17,88287.83,88287.83,0.00119
2025-12-20 12:30:00,BINANCE:BTCUSD,88244.52,88250.62,88184.43,88184.43,0.00679
2025-12-20 13:30:00,BINANCE:BTCUSD,88284.43,88361.13,88231.98,88259.77,0.01012
2025-12-20 14:30:00,BINANCE:BTCUSD,88228.33,88528.3,88136.28,88136.28,0.11968
2025-12-20 15:30:00,BINANCE:BTCUSD,88220.66,88220.66,88106.76,88112.74,0.04429
2025-12-20 16:30:00,BINANCE:BTCUSD,88134.98,88279.43,87508.57,88231.41,0.84013
2025-12-20 17:30:00,BINANCE:BTCUSD,88238.75,88260.62,88192.53,88192.53,0.00088
2025-12-20 18:30:00,BINANCE:BTCUSD,88223.76,88285.95,87781.48,88203.48,0.17633
2025-12-20 19:30:00,BINANCE:BTCUSD,88215.19,88215.19,87992.75,88118.09,0.00917
2025-12-20 20:30:00,BINANCE:BTCUSD,88154.25,88212.95,88018.4,88018.4,0.22516
2025-12-20 21:30:00,BINANCE:BTCUSD,88121.53,88121.53,88109.62,88109.62,0.0012
2025-12-20 22:30:00,BINANCE:BTCUSD,88144.5,88164.05,88081.67,88164.05,0.00164
2025-12-20 23:30:00,BINANCE:BTCUSD,88143.29,88329.23,88131.99,88297.57,0.01294
2025-12-21 00:30:00,BINANCE:BTCUSD,88267.51,88267.51,88185.12,88208.43,0.00128
2025-12-21 01:30:00,BINANCE:BTCUSD,88187.28,88274.22,88169.98,88214.34,0.00353
2025-12-21 02:30:00,BINANCE:BTCUSD,88263.91,88336.18,88254.48,88287.07,0.00679
2025-12-21 03:30:00,BINANCE:BTCUSD,88165.87,88281.94,88165.87,88281.94,0.00203
2025-12-21 04:30:00,BINANCE:BTCUSD,88392.7,88392.7,88392.7,88392.7,0.00063
2025-12-21 05:30:00,BINANCE:BTCUSD,88347.93,88400.0,88318.45,88348.84,0.00573
2025-12-21 06:30:00,BINANCE:BTCUSD,88348.83,88393.62,87995.69,88007.83,0.01535
2025-12-21 07:30:00,BINANCE:BTCUSD,88007.89,88089.31,87875.06,87886.72,0.39802
2025-12-21 08:30:00,BINANCE:BTCUSD,88026.78,88026.78,88026.78,88026.78,0.00011
2025-12-21 09:30:00,BINANCE:BTCUSD,88068.27,88101.0,88068.27,88085.84,0.00052
2025-12-21 10:30:00,BINANCE:BTCUSD,88060.99,88074.15,88050.99,88050.99,0.00033
2025-12-21 11:30:00,BINANCE:BTCUSD,88101.01,88136.21,88101.01,88136.21,0.00018
2025-12-21 12:30:00,BINANCE:BTCUSD,88050.99,88109.78,88050.99,88109.78,0.00574
2025-12-21 13:30:00,BINANCE:BTCUSD,88353.4,88660.12,88353.4,88486.08,0.01257
2025-12-21 14:30:00,BINANCE:BTCUSD,88611.37,89024.19,88523.42,88864.5,0.00526
2025-12-21 15:30:00,BINANCE:BTCUSD,88892.08,88892.08,88487.53,88613.75,0.13427
2025-12-21 16:30:00,BINANCE:BTCUSD,88590.44,88689.32,88590.44,88592.06,0.00774
2025-12-21 17:30:00,BINANCE:BTCUSD,88739.43,88797.06,88639.13,88639.13,0.00069
2025-12-21 18:30:00,BINANCE:BTCUSD,88358.12,88358.12,87671.91,87671.91,0.0193
2025-12-21 19:30:00,BINANCE:BTCUSD,87770.39,88101.01,87770.39,88000.0,0.00757
2025-12-21 20:30:00,BINANCE:BTCUSD,88006.17,88168.83,87891.21,88168.83,0.00342
2025-12-21 22:30:00,BINANCE:BTCUSD,88349.75,88404.71,88324.7,88324.7,0.00145
2025-12-21 23:30:00,BINANCE:BTCUSD,88226.88,88355.82,87973.88,88355.82,0.00196
2025-12-22 00:30:00,BINANCE:BTCUSD,88398.21,88483.51,88361.41,88483.51,0.00038
2025-12-22 01:30:00,BINANCE:BTCUSD,88457.47,88457.47,88257.81,88257.81,0.01611
2025-12-22 02:30:00,BINANCE:BTCUSD,88228.33,88396.61,88228.33,88386.38,0.00235
2025-12-22 03:30:00,BINANCE:BTCUSD,88228.25,88363.46,88228.25,88363.46,0.00057
2025-12-22 04:30:00,BINANCE:BTCUSD,88501.33,88791.95,88465.74,88465.74,0.00328
2025-12-22 05:30:00,BINANCE:BTCUSD,88739.43,89572.32,88650.04,88650.04,0.16652
2025-12-22 06:30:00,BINANCE:BTCUSD,88552.32,89160.26,88552.32,88867.66,0.15067
2025-12-22 07:30:00,BINANCE:BTCUSD,88402.02,88483.51,87973.88,88355.82,0.03136
2025-12-22 08:30:00,BINANCE:BTCUSD,88604.79,88739.43,88604.79,88699.86,0.01171
2025-12-22 09:30:00,BINANCE:BTCUSD,88800.46,88996.09,88800.46,88867.66,0.00235
2025-12-22 11:30:00,BINANCE:BTCUSD,88771.6,88989.99,88771.6,88989.99,0.0073
2025-12-22 12:30:00,BINANCE:BTCUSD,89124.7,89156.14,89093.27,89093.27,0.01914
2025-12-22 13:30:00,BINANCE:BTCUSD,89278.93,89770.53,89232.11,89253.49,0.01389
2025-12-22 14:30:00,BINANCE:BTCUSD,89511.64,89770.53,89511.64,89770.53,0.00182
2025-12-22 15:30:00,BINANCE:BTCUSD,89774.61,89774.61,89640.99,89759.21,0.01248
2025-12-22 16:30:00,BINANCE:BTCUSD,89900.26,90030.17,89900.26,89987.64,0.00086
2025-12-22 17:30:00,BINANCE:BTCUSD,89955.23,90421.04,89955.23,90061.01,0.30932
2025-12-22 18:30:00,BINANCE:BTCUSD,90160.27,90160.27,89882.43,89882.43,0.38077
2025-12-22 19:30:00,BINANCE:BTCUSD,89909.28,90194.59,89640.99,90160.27,0.00597
2025-12-22 20:30:00,BINANCE:BTCUSD,90082.19,90334.26,89250.74,89781.43,0.00964
2025-12-22 21:30:00,BINANCE:BTCUSD,89900.26,90030.17,89640.99,89640.99,0.00967
2025-12-22 22:30:00,BINANCE:BTCUSD,89382.47,89507.43,89253.49,89507.43,0.01361
2025-12-22 23:30:00,BINANCE:BTCUSD,89268.31,89421.85,89268.31,89421.85,0.00244
2025-12-23 00:30:00,BINANCE:BTCUSD,88892.05,88892.05,87973.88,87973.88,0.06897
2025-12-23 01:30:00,BINANCE:BTCUSD,88101.01,88220.6,87973.88,88220.6,0.14481
2025-12-23 02:30:00,BINANCE:BTCUSD,88483.51,88515.99,88228.33,88228.33,0.0011
2025-12-23 03:30:00,BINANCE:BTCUSD,88390.81,88761.22,88390.81,88607.67,0.05798
2025-12-23 04:30:00,BINANCE:BTCUSD,88512.49,88540.87,88512.49,88540.87,0.00106
2025-12-23 05:30:00,BINANCE:BTCUSD,88512.49,88854.44,88512.49,88673.23,0.15155
2025-12-23 06:30:00,BINANCE:BTCUSD,88832.72,88832.72,88483.51,88483.51,0.00224
2025-12-23 07:30:00,BINANCE:BTCUSD,88355.82,88641.98,88084.02,88244.68,0.01705
2025-12-23 08:30:00,BINANCE:BTCUSD,88035.75,88101.01,87842.89,88101.01,0.00041
2025-12-23 09:30:00,BINANCE:BTCUSD,88234.02,88242.99,87948.56,87948.56,0.00084
2025-12-23 10:30:00,BINANCE:BTCUSD,87842.89,87956.62,87593.59,87720.17,0.01163
2025-12-23 11:30:00,BINANCE:BTCUSD,87720.17,87720.17,87053.52,87396.13,0.04425
2025-12-23 12:30:00,BINANCE:BTCUSD,87525.41,87593.59,87525.41,87593.59,0.00018
2025-12-23 13:30:00,BINANCE:BTCUSD,87577.26,87577.26,87465.91,87465.91,0.00231
2025-12-23 14:30:00,BINANCE:BTCUSD,87557.16,87557.16,87437.48,87437.48,0.02522
2025-12-23 15:30:00,BINANCE:BTCUSD,87593.59,87593.59,87527.61,87527.61,0.00156
2025-12-23 16:30:00,BINANCE:BTCUSD,87720.17,87727.97,87720.17,87727.97,0.00219
2025-12-23 17:30:00,BINANCE:BTCUSD,87846.93,87870.12,87661.35,87870.12,0.57364
2025-12-23 18:30:00,BINANCE:BTCUSD,87722.29,87846.93,87467.19,87540.43,0.01967
2025-12-23 19:30:00,BINANCE:BTCUSD,87720.17,87761.61,86750.0,86837.92,0.01496
2025-12-23 20:30:00,BINANCE:BTCUSD,86837.92,87454.15,86770.99,87379.9,0.03733
2025-12-23 21:30:00,BINANCE:BTCUSD,87393.74,88113.95,87393.74,87929.05,0.26063
2025-12-23 22:30:00,BINANCE:BTCUSD,88101.01,88101.01,87214.94,87214.94,0.00775
2025-12-23 23:30:00,BINANCE:BTCUSD,87214.94,88101.01,87214.94,87872.47,0.00464
2025-12-24 00:30:00,BINANCE:BTCUSD,87884.24,87885.93,87704.82,87704.82,0.00512
2025-12-24 01:30:00,BINANCE:BTCUSD,87720.17,88101.01,87720.17,87973.88,0.00028
2025-12-24 02:30:00,BINANCE:BTCUSD,87623.39,87827.38,87623.39,87729.49,0.00133
2025-12-24 03:30:00,BINANCE:BTCUSD,87722.49,87722.49,87268.07,87467.19,0.00182
2025-12-24 04:30:00,BINANCE:BTCUSD,87340.97,87340.97,87203.02,87203.02,0.0002
2025-12-24 05:30:00,BINANCE:BTCUSD,87593.59,87593.59,87467.19,87593.59,0.00078
2025-12-24 06:30:00,BINANCE:BTCUSD,87720.17,87720.17,87720.17,87720.17,0.00014
2025-12-24 07:30:00,BINANCE:BTCUSD,87467.19,87467.19,86938.99,87025.7,0.00602
2025-12-24 08:30:00,BINANCE:BTCUSD,87163.47,87217.53,87163.47,87202.27,0.00161
2025-12-24 09:30:00,BINANCE:BTCUSD,87348.7,87348.7,87067.8,87067.8,0.00099
2025-12-24 10:30:00,BINANCE:BTCUSD,87130.13,87130.13,87130.13,87130.13,0.0001
2025-12-24 11:30:00,BINANCE:BTCUSD,86891.2,86891.32,86891.2,86891.32,0.00574
2025-12-24 13:30:00,BINANCE:BTCUSD,86891.32,86955.36,86850.51,86866.91,0.00269
2025-12-24 14:30:00,BINANCE:BTCUSD,86837.92,87163.31,86779.21,86779.21,0.03921
2025-12-24 15:30:00,BINANCE:BTCUSD,86828.46,87091.3,86761.29,87091.3,0.00175
2025-12-24 16:30:00,BINANCE:BTCUSD,87210.81,87235.3,87210.81,87225.95,0.00055
2025-12-24 17:30:00,BINANCE:BTCUSD,87097.69,87179.92,87097.69,87179.92,0.00091
2025-12-24 18:30:00,BINANCE:BTCUSD,87261.62,87261.62,87033.95,87256.97,0.00695
2025-12-24 19:30:00,BINANCE:BTCUSD,87331.25,87387.21,86587.49,87089.08,0.01434
2025-12-24 20:30:00,BINANCE:BTCUSD,86981.19,87007.6,86587.49,86957.9,0.0011
2025-12-24 21:30:00,BINANCE:BTCUSD,87139.79,87639.74,86927.94,87214.94,0.039
2025-12-24 22:30:00,BINANCE:BTCUSD,87329.49,87452.58,87308.83,87385.73,0.00099
2025-12-24 23:30:00,BINANCE:BTCUSD,87228.3,87396.3,87228.3,87396.3,0.0024
2025-12-25 00:30:00,BINANCE:BTCUSD,87396.3,87396.3,87396.3,87396.3,0.001
2025-12-25 01:30:00,BINANCE:BTCUSD,87593.59,87650.72,87593.59,87617.41,0.01053
2025-12-25 02:30:00,BINANCE:BTCUSD,87617.41,87742.94,87587.36,87636.27,0.03513
2025-12-25 03:30:00,BINANCE:BTCUSD,87696.65,88018.19,87696.65,87943.02,0.00618
2025-12-25 04:30:00,BINANCE:BTCUSD,87831.35,87831.35,87628.29,87691.1,0.00404
2025-12-25 05:30:00,BINANCE:BTCUSD,87607.0,87714.67,87500.93,87502.41,0.00592
2025-12-25 06:30:00,BINANCE:BTCUSD,87568.8,87633.74,87568.8,87633.74,0.00185
2025-12-25 07:30:00,BINANCE:BTCUSD,87626.09,87627.85,87626.09,87627.85,0.00033
2025-12-25 09:30:00,BINANCE:BTCUSD,87782.95,87782.95,87782.95,87782.95,7e-05
2025-12-25 10:30:00,BINANCE:BTCUSD,87737.04,87737.04,87737.04,87737.04,0.0011
2025-12-25 11:30:00,BINANCE:BTCUSD,87737.04,87737.04,87737.04,87737.04,0.00715
2025-12-25 12:30:00,BINANCE:BTCUSD,87737.04,87782.45,87737.04,87782.45,0.0009
2025-12-25 13:30:00,BINANCE:BTCUSD,87770.63,87837.0,87353.86,87540.92,0.14621
2025-12-25 14:30:00,BINANCE:BTCUSD,87540.72,87540.72,87462.59,87462.59,0.00943
2025-12-25 15:30:00,BINANCE:BTCUSD,87340.97,87340.97,86975.79,86975.79,0.09891
2025-12-25 16:30:00,BINANCE:BTCUSD,87488.0,87495.0,87488.0,87495.0,0.03349
2025-12-25 17:30:00,BINANCE:BTCUSD,87532.66,87532.66,87487.16,87487.98,0.00119
2025-12-25 18:30:00,BINANCE:BTCUSD,87487.98,87593.59,87387.55,87593.59,0.00095
2025-12-25 19:30:00,BINANCE:BTCUSD,87618.94,87692.21,87572.32,87692.21,0.00212
2025-12-25 20:30:00,BINANCE:BTCUSD,87720.17,88537.89,87720.17,88326.79,0.04109
2025-12-25 21:30:00,BINANCE:BTCUSD,88402.65,88402.65,88207.14,88266.97,0.00074
2025-12-25 22:30:00,BINANCE:BTCUSD,88015.92,88166.57,87993.65,88166.57,0.00327
2025-12-25 23:30:00,BINANCE:BTCUSD,88166.57,88215.35,88166.57,88215.35,0.00271
2025-12-26 00:30:00,BINANCE:BTCUSD,88062.17,88098.87,88062.17,88098.87,0.00012
2025-12-26 01:30:00,BINANCE:BTCUSD,88057.5,88057.5,87637.42,87847.08,0.02033
2025-12-26 02:30:00,BINANCE:BTCUSD,87909.36,87942.18,87890.62,87890.62,0.01527
2025-12-26 03:30:00,BINANCE:BTCUSD,87904.53,87904.53,87340.97,87593.59,0.00115
2025-12-26 04:30:00,BINANCE:BTCUSD,87575.14,87661.8,86936.26,87204.13,0.00398
2025-12-26 05:30:00,BINANCE:BTCUSD,87067.42,87136.25,86963.41,87136.25,0.02127
2025-12-26 06:30:00,BINANCE:BTCUSD,87205.0,87302.32,87205.0,87302.32,0.00156
2025-12-26 07:30:00,BINANCE:BTCUSD,87593.59,89253.49,87593.59,89196.01,0.02169
2025-12-26 08:30:00,BINANCE:BTCUSD,89174.61,89174.61,88729.64,88729.64,0.048
2025-12-26 09:30:00,BINANCE:BTCUSD,88611.37,88996.09,88611.37,88996.09,0.00021
2025-12-26 10:30:00,BINANCE:BTCUSD,88867.66,88867.66,88817.44,88817.44,0.00313
2025-12-26 11:30:00,BINANCE:BTCUSD,88996.09,89131.21,88994.46,89131.21,0.00143
2025-12-26 12:30:00,BINANCE:BTCUSD,89340.4,89382.47,88355.82,88355.82,0.01897
2025-12-26 13:30:00,BINANCE:BTCUSD,88611.37,88820.18,88483.51,88584.47,0.01766
2025-12-26 14:30:00,BINANCE:BTCUSD,88691.0,88852.56,88623.45,88852.56,0.06786
2025-12-26 15:30:00,BINANCE:BTCUSD,88768.55,88818.42,88680.32,88777.01,0.0079
2025-12-26 16:30:00,BINANCE:BTCUSD,88676.85,88687.24,88534.1,88534.1,0.00443
2025-12-26 17:30:00,BINANCE:BTCUSD,88515.13,88695.67,88515.13,88671.93,0.00269
2025-12-26 18:30:00,BINANCE:BTCUSD,88673.47,88994.99,88673.47,88963.12,0.00714
2025-12-26 19:30:00,BINANCE:BTCUSD,88987.07,88994.99,87349.49,87383.05,0.10303
2025-12-26 20:30:00,BINANCE:BTCUSD,87366.32,87366.32,86655.51,86998.26,0.01927
2025-12-26 21:30:00,BINANCE:BTCUSD,87190.12,87317.61,87001.92,87089.08,0.00436
2025-12-26 22:30:00,BINANCE:BTCUSD,86838.84,87382.29,86810.62,87275.7,0.03175
2025-12-26 23:30:00,BINANCE:BTCUSD,87257.34,87303.52,87110.71,87269.65,0.00418
2025-12-27 00:30:00,BINANCE:BTCUSD,87217.29,87494.98,87217.29,87412.71,0.00315
2025-12-27 01:30:00,BINANCE:BTCUSD,87487.61,87720.16,87398.65,87603.11,0.00361
2025-12-27 02:30:00,BINANCE:BTCUSD,87553.85,87620.44,87428.06,87433.48,0.01962
2025-12-27 03:30:00,BINANCE:BTCUSD,87433.48,87516.58,87291.1,87416.57,0.00096
2025-12-27 04:30:00,BINANCE:BTCUSD,87454.6,87467.14,87323.1,87323.1,0.00208
2025-12-27 05:30:00,BINANCE:BTCUSD,87340.53,87340.53,87242.71,87242.71,0.00193
2025-12-27 06:30:00,BINANCE:BTCUSD,87355.2,87415.97,87327.4,87403.34,0.00063
