datetime,Symbol,Open,High,Low,Close,Volume,MA7,MA21,Daily_Return,STD7,SMMA7,RSI
2025-12-16 04:30:00,BINANCE:BTCUSD,86355.45,86490.22,86240.98,86480.75,0.01975,86144.96428571429,88183.02952380951,0.004367590704709823,247.38054894217396,87036.83793837705,33.674514842955816
2025-12-16 05:30:00,BINANCE:BTCUSD,86423.65,86590.0,85849.51,85849.51,0.1615,86159.56857142856,88017.60761904762,-0.0072991966420273835,221.67177826833995,86867.21966146605,29.34921998524982
2025-12-16 06:30:00,BINANCE:BTCUSD,86088.78,86130.61,85697.74,85808.56,0.01885,86094.88857142857,87828.94238095237,-0.0004769974808243038,251.13058053658244,86715.98256697091,29.08819908470137
2025-12-16 07:30:00,BINANCE:BTCUSD,85900.39,86225.86,85840.51,85840.51,0.0033,86031.28142857143,87646.45761904761,0.000372340475122801,251.11580525188342,86590.91505740365,29.614174648168934
2025-12-16 08:30:00,BINANCE:BTCUSD,85966.69,85966.69,85592.95,85875.97,0.00644,86026.34857142856,87454.82476190475,0.00041309167431569094,254.20399966818192,86488.78004920312,30.23269155202621
2025-12-16 09:30:00,BINANCE:BTCUSD,85718.58,85744.96,85322.71,85744.96,0.02121,85957.84857142856,87263.13095238095,-0.001525572287567667,256.51630249809097,86382.52004217412,29.21135592665517
2025-12-16 10:30:00,BINANCE:BTCUSD,85840.51,86178.41,85836.14,86017.16,0.00672,85945.34571428571,87078.29333333333,0.0031745306079797864,250.2225035741391,86330.32575043496,34.18617357921666
2025-12-16 11:30:00,BINANCE:BTCUSD,86066.34,86526.06,86066.34,86493.94,0.01206,85947.23,86915.8142857143,0.005542847496941228,254.9316559387484,86353.69921465854,41.88957010134292
2025-12-16 12:30:00,BINANCE:BTCUSD,86401.09,86402.95,85930.93,86071.14,0.00237,85978.89142857143,86733.47523809524,-0.004888203728492413,254.5349558455482,86313.33361256447,37.67790795635633
2025-12-16 13:30:00,BINANCE:BTCUSD,85967.88,86214.15,85967.88,86213.12,0.01403,86036.6857142857,86570.24333333333,0.0016495656964692351,255.3420041074109,86299.01738219812,39.86444005717635
2025-12-16 14:30:00,BINANCE:BTCUSD,86296.18,86296.18,86296.18,86296.18,0.00014,86101.78142857141,86405.54714285713,0.0009634264483178168,255.07758417256503,86298.6120418841,41.16490817099771
2025-12-16 15:30:00,BINANCE:BTCUSD,86426.27,87110.6,86426.27,86942.97,0.02389,86254.20999999999,86282.89095238096,0.007495001516869104,383.9169982774661,86390.66317875781,50.196851457389585
2025-12-16 16:30:00,BINANCE:BTCUSD,86942.97,87127.15,86901.48,87127.15,0.01134,86451.6657142857,86236.51666666666,0.002118400142069987,430.91393896574857,86495.87558179241,52.43602012402204
2025-12-16 17:30:00,BINANCE:BTCUSD,87153.78,87392.0,87140.29,87256.46,0.0209,86628.70857142856,86232.86428571428,0.001484152758353785,474.97549945309333,86604.53049867922,53.99975972730554
2025-12-16 18:30:00,BINANCE:BTCUSD,87284.18,87720.17,86462.54,86462.54,0.12083,86624.22285714286,86238.80571428571,-0.00909869595901569,476.6058688513732,86584.24614172505,44.35743072543895
2025-12-16 19:30:00,BINANCE:BTCUSD,86364.36,87720.17,86213.12,87148.28,0.02096,86778.09999999999,86305.52,0.007931064713111668,440.8149539581409,86664.8224071929,52.283003245205165
2025-12-16 20:30:00,BINANCE:BTCUSD,87211.96,88105.18,87009.8,87973.88,0.00342,87029.63714285713,86387.07047619048,0.009473508828860444,552.8257426081958,86851.83063473678,59.72159346157205
2025-12-16 21:30:00,BINANCE:BTCUSD,87958.92,87996.06,87467.19,87593.59,0.00267,87214.98142857142,86449.34809523809,-0.004322760346593846,478.4199210395351,86957.79625834581,55.4348241646035
2025-12-16 22:30:00,BINANCE:BTCUSD,87566.6,87806.81,87190.04,87190.04,0.00298,87250.27714285714,86510.27857142856,-0.004607072275494173,463.90104378377083,86990.973935725,51.23230457674458
2025-12-16 23:30:00,BINANCE:BTCUSD,87141.6,87846.93,87135.74,87846.93,0.00296,87353.10285714286,86587.53904761904,0.007534002737009882,509.5827568612913,87113.25337347857,56.95301300624824
2025-12-17 00:30:00,BINANCE:BTCUSD,87467.19,87794.37,87340.97,87794.37,0.00104,87429.94714285713,86668.00047619047,-0.0005983134527296485,532.6176014650343,87210.55574869592,56.383093047419734
2025-12-17 01:30:00,BINANCE:BTCUSD,87597.24,87783.61,87467.19,87783.61,0.01216,87618.67142857143,86730.04142857142,-0.0001225591117061109,327.10138608827725,87292.42064173936,56.25897624317823
2025-12-17 02:30:00,BINANCE:BTCUSD,87720.17,87846.93,87720.17,87823.62,0.00293,87715.14857142857,86824.04666666666,0.00045577984318478926,257.4078630906364,87368.30626434802,56.641184496697214
2025-12-17 03:30:00,BINANCE:BTCUSD,87846.93,87846.93,87733.08,87761.63,0.00583,87684.82714285713,86917.04999999999,-0.0007058465592740815,233.21509947629897,87424.49536944117,55.8272395335999
2025-12-17 04:30:00,BINANCE:BTCUSD,87846.93,87846.93,87846.93,87846.93,7e-05,87721.01857142858,87012.59380952381,0.0009719509539645177,236.33312621711528,87484.84317380672,56.74827888396464
2025-12-17 05:30:00,BINANCE:BTCUSD,87563.83,87574.31,87467.19,87480.73,0.00261,87762.5457142857,87089.01095238095,-0.004168614657336311,128.35426779755394,87484.25557754861,51.758730346796135
2025-12-17 06:30:00,BINANCE:BTCUSD,87846.93,87846.93,87745.25,87745.25,0.01316,87748.01999999999,87184.26285714284,0.00302375163078783,122.84839423698627,87521.54049504167,54.84703202350958
2025-12-17 07:30:00,BINANCE:BTCUSD,87467.19,87467.19,87281.77,87363.57,0.00754,87686.47714285714,87248.3776190476,-0.004349865092412308,186.94526157070445,87498.97328146429,49.88461575368226
2025-12-17 08:30:00,BINANCE:BTCUSD,87593.59,87593.59,87214.94,87214.94,0.00747,87605.23857142858,87282.71095238095,-0.0017012812090898555,250.4681389203077,87458.39709839797,48.061035252460904
2025-12-17 09:30:00,BINANCE:BTCUSD,87214.94,87214.94,86837.92,86837.92,0.00582,87464.42428571428,87319.22428571427,-0.004322883212440454,360.2527890178424,87369.75751291255,43.697326380037
2025-12-17 10:30:00,BINANCE:BTCUSD,86661.11,86712.62,86237.89,86587.49,0.01436,87296.68999999999,87337.05142857142,-0.002883878379399185,458.6995026883474,87258.0050110679,41.03233662400075
2025-12-17 11:30:00,BINANCE:BTCUSD,86712.62,86947.11,86712.62,86781.4,0.01023,87144.47142857141,87360.15714285715,0.002239469004124972,420.9112485003672,87189.91858091534,43.886048153380735
2025-12-17 12:30:00,BINANCE:BTCUSD,86721.37,87108.23,86632.32,86963.41,0.00669,87070.56857142856,87361.13047619048,0.0020973388306710916,396.75342104905513,87157.56021221315,46.50305500338908
2025-12-17 13:30:00,BINANCE:BTCUSD,86587.49,86587.49,86519.7,86519.7,0.00016,86895.48999999999,87332.20428571428,-0.0051022608244089,310.42263459111956,87066.43732475414,41.43033283406865
2025-12-17 14:30:00,BINANCE:BTCUSD,86337.77,86337.77,86337.77,86337.77,7e-05,86748.94714285714,87288.45714285714,-0.002102758100178237,294.3360668639747,86962.34199264641,39.52646266855753
2025-12-17 15:30:00,BINANCE:BTCUSD,86420.91,86732.61,86420.91,86587.49,0.00218,86659.31142857143,87294.40714285715,0.0028923610141888823,213.10383176773306,86908.79170798264,43.373051408707674
2025-12-17 16:30:00,BINANCE:BTCUSD,86712.62,87036.75,86712.62,87028.6,0.00071,86686.55142857143,87288.70809523808,0.005094384881696001,248.91710892201422,86925.90717827085,49.485367954233226
2025-12-17 17:30:00,BINANCE:BTCUSD,87151.18,87151.18,86896.69,86896.69,0.03627,86730.72285714286,87237.41333333333,-0.0015157086291173183,255.7490989041586,86921.73329566073,47.82297101253178
2025-12-17 18:30:00,BINANCE:BTCUSD,87047.5,87720.17,87047.5,87467.19,0.01092,86828.69285714286,87231.39428571428,0.00656526733066598,379.7091963906499,86999.65568199492,54.882357198480584
2025-12-17 19:30:00,BINANCE:BTCUSD,87598.02,89511.64,87214.94,89308.69,0.02755,87163.73285714287,87332.28238095238,0.021053608787477973,1017.4763675995979,87329.51772742422,69.31429069158042
2025-12-17 20:30:00,BINANCE:BTCUSD,89770.53,90311.1,87194.46,87214.94,0.01997,87263.05285714286,87302.18761904762,-0.02344396721080555,977.2701405225762,87313.14948064933,49.80669886486511
2025-12-17 21:30:00,BINANCE:BTCUSD,87089.08,87720.17,86213.19,86837.92,0.03032,87334.50285714286,87256.64238095237,-0.004322883212440454,914.6215454439927,87245.25955484228,47.22910302486573
2025-12-17 22:30:00,BINANCE:BTCUSD,86668.17,86837.92,86328.99,86548.98,0.6121,87329.00142857143,87197.85047619048,-0.003327348236807137,919.9639049699192,87145.79104700767,45.29446311330617
2025-12-17 23:30:00,BINANCE:BTCUSD,86712.62,86712.62,85773.62,85814.17,0.00449,87155.51142857142,87102.16238095239,-0.008490105833714012,1085.6475254185814,86955.55946886372,40.725582375011705
2025-12-18 00:30:00,BINANCE:BTCUSD,85615.59,86088.78,85346.1,86088.78,0.00222,87040.09571428571,87022.50285714284,0.00320005425677361,1158.2648801670678,86831.73383045463,43.038049314968575
2025-12-18 01:30:00,BINANCE:BTCUSD,85964.55,86179.3,85706.13,85880.79,0.00353,86813.46714285715,86928.87714285713,-0.002415994279393985,1214.6001976193584,86695.88471181826,41.71075546261887
2025-12-18 02:30:00,BINANCE:BTCUSD,86013.1,86013.1,85840.51,85915.17,0.00568,86328.67857142857,86854.32666666666,0.00040032235381159964,545.7689953152466,86584.35403870136,42.02900906550921
2025-12-18 03:30:00,BINANCE:BTCUSD,85971.08,86337.77,85971.08,86256.43,0.01413,86191.74857142856,86783.43047619048,0.003972057553980113,382.0328387901599,86537.50774745831,45.22587586562082
2025-12-18 04:30:00,BINANCE:BTCUSD,86230.28,86230.28,86000.0,86000.0,0.00086,86072.0457142857,86718.49857142857,-0.002972879818930574,256.45763814259834,86460.72092639284,43.2938703630089
2025-12-18 05:30:00,BINANCE:BTCUSD,86150.53,86287.94,86100.0,86287.94,0.58213,86034.75428571428,86674.35571428572,0.003348139534883776,184.40562002013883,86436.03793690815,46.07931557219873
2025-12-18 06:30:00,BINANCE:BTCUSD,86000.0,86113.58,85964.55,86081.75,0.00189,86072.98000000001,86638.34761904762,-0.002389557567372691,156.71382070441385,86385.42537449271,44.397518499245884
2025-12-18 07:30:00,BINANCE:BTCUSD,86081.75,86796.16,86081.75,86712.62,0.02051,86162.09999999999,86644.30619047617,0.00732873111896537,288.8622504466618,86432.1674638509,50.36649020271835
2025-12-18 08:30:00,BINANCE:BTCUSD,86587.49,86587.49,86337.77,86356.18,0.00026,86230.01285714285,86624.05761904761,-0.004110589669646725,266.738022393234,86421.3121118722,47.27833738082204
2025-12-18 09:30:00,BINANCE:BTCUSD,86837.92,86840.16,86774.46,86774.46,0.00041,86352.76857142858,86615.06,0.004843660291597107,294.02634362824944,86471.76181017618,51.069740496740906
2025-12-18 10:30:00,BINANCE:BTCUSD,86761.49,86761.49,86524.13,86524.13,0.00719,86391.01142857142,86615.27095238096,-0.002884835007904374,296.80379335075327,86479.24298015102,48.807554068788846
2025-12-18 11:30:00,BINANCE:BTCUSD,86483.62,86484.92,86459.24,86459.24,0.00403,86456.61714285714,86621.05523809524,-0.0007499642007380292,241.58897013368104,86476.38541155802,48.211392501310044
2025-12-18 12:30:00,BINANCE:BTCUSD,86651.98,86801.71,86651.98,86769.88,0.00985,86525.46571428572,86629.74047619046,0.0035929069004076997,253.8674659378009,86518.31320990688,51.279382914060825
2025-12-18 13:30:00,BINANCE:BTCUSD,86837.92,87075.9,86750.9,86963.41,0.01259,86651.41714285714,86626.63619047619,0.0022303822478491053,212.35087604462223,86581.89846563447,53.14181658553065
2025-12-18 14:30:00,BINANCE:BTCUSD,86853.13,87214.94,86853.13,87214.94,0.00818,86723.17714285714,86641.79095238095,0.002892365881236758,302.30313289299136,86672.33297054384,55.521630868871966
2025-12-18 15:30:00,BINANCE:BTCUSD,87376.85,87376.85,87214.94,87214.94,0.00057,86845.85714285713,86629.77904761904,0.0,302.7964753596814,86749.84826046615,55.521630868871966
2025-12-18 16:30:00,BINANCE:BTCUSD,87214.94,87590.88,87089.08,87590.88,0.0616,86962.48857142856,86547.97857142857,0.004310500012956631,409.2382166261915,86869.99565182814,59.120463844427235
2025-12-18 17:30:00,BINANCE:BTCUSD,87214.94,87376.78,87214.88,87214.88,0.00448,87061.16714285714,86547.97571428571,-0.004292684352526166,367.02326914003635,86919.26484442412,54.381152552229125
2025-12-18 18:30:00,BINANCE:BTCUSD,87593.59,89124.7,87560.78,88815.11,0.01514,87397.72,86642.12761904762,0.01834813050250128,674.4579257693495,87190.09986664925,66.63861809144025
2025-12-18 19:30:00,BINANCE:BTCUSD,88996.09,89259.46,87801.4,88347.26,0.64137,87623.06,86727.76,-0.00526768474418382,692.9835614450699,87355.40845712794,61.44078822691004
2025-12-18 20:30:00,BINANCE:BTCUSD,88347.26,89228.81,87973.88,88550.87,0.12926,87849.84,86858.07904761905,0.0023046555150663117,700.8383543298418,87526.18867753823,62.80069173842768
2025-12-18 21:30:00,BINANCE:BTCUSD,88355.82,88480.57,87872.37,87973.88,0.02159,87958.26,86947.84571428571,-0.006515915653905968,642.527564933803,87590.14458074706,56.69825220409225
2025-12-18 22:30:00,BINANCE:BTCUSD,87867.97,87867.97,85543.31,86248.26,0.01984,87820.16285714284,86965.34428571428,-0.019615140312101875,886.4845986386775,87398.44678349748,43.18325417604216
2025-12-18 23:30:00,BINANCE:BTCUSD,86462.54,86737.98,85821.86,85933.76,0.03141,87583.43142857142,86966.22952380951,-0.003646450374766963,1142.2771400207805,87189.20581442642,41.25322281767537
2025-12-19 00:30:00,BINANCE:BTCUSD,85942.72,85968.74,84505.33,84565.22,0.7602,87204.90857142856,86885.69571428571,-0.015925522169633832,1622.7340912836107,86814.35069807978,34.10921049295453
2025-12-19 01:30:00,BINANCE:BTCUSD,84609.83,85222.95,84609.83,84609.83,0.06346,86604.15428571428,86819.49714285714,0.0005275218346265653,1703.669556906009,86499.41916978268,34.507350922764395
2025-12-19 02:30:00,BINANCE:BTCUSD,84854.54,85794.33,84854.54,85606.43,0.04211,86212.60714285713,86787.04428571428,0.0117787732229222,1543.7406851725084,86371.84928838516,42.819826484488985
2025-12-19 03:30:00,BINANCE:BTCUSD,85346.1,85614.39,85346.1,85614.39,0.0024,85793.10999999999,86764.78904761905,9.298366956778104e-05,1151.6189625333552,86263.64081861585,42.88218363886787
2025-12-19 04:30:00,BINANCE:BTCUSD,85504.12,85581.56,85346.1,85461.37,0.01417,85434.18,86705.20571428571,-0.001787316361186564,633.7501912686517,86149.03070167074,41.93541987327013
2025-12-19 05:30:00,BINANCE:BTCUSD,85471.4,85498.95,85316.63,85469.43,0.00327,85322.91857142857,86662.97952380951,9.431161704998026e-05,526.2601396147477,86051.94488714635,42.00804785771698
2025-12-19 06:30:00,BINANCE:BTCUSD,85469.43,85469.43,85114.12,85114.12,0.0125,85205.82714285713,86583.91571428571,-0.004157158881251455,453.9080636246924,85917.96990326831,39.65337830835296
2025-12-19 07:30:00,BINANCE:BTCUSD,85469.43,85840.51,85469.43,85840.51,0.00524,85388.01142857142,86551.36238095237,0.00853430664618271,407.4927813847384,85906.90420280141,46.28255948535021
2025-12-19 08:30:00,BINANCE:BTCUSD,85840.51,87467.19,85840.51,86712.62,0.04059,85688.40999999999,86563.4280952381,0.010159655388813471,502.26961899600735,86022.00645954406,52.96337085321367
2025-12-19 09:30:00,BINANCE:BTCUSD,87010.14,87241.6,86963.41,86963.41,0.01383,85882.26428571428,86572.6438095238,0.0028921972372650817,691.555795768959,86156.4926796092,54.70782944330984
2025-12-19 10:30:00,BINANCE:BTCUSD,87053.07,87171.96,86684.89,87116.3,0.00754,86096.82285714286,86579.92428571428,0.001758095732446563,816.3267686350945,86293.6080110936,55.78442673417204
2025-12-19 11:30:00,BINANCE:BTCUSD,87049.8,87392.67,86948.31,87392.67,0.66077,86372.72285714286,86588.38761904761,0.0031724258261656146,888.904773034519,86450.61686665166,57.73992275410725
2025-12-19 12:30:00,BINANCE:BTCUSD,87593.59,88307.67,87593.59,87846.93,0.01189,86712.36571428571,86618.48238095238,0.005197918772821497,939.0383373936197,86650.09017141571,60.80807268657564
2025-12-19 13:30:00,BINANCE:BTCUSD,87973.88,88101.01,87846.93,88101.01,0.00196,87139.06428571428,86642.77428571429,0.0028923036923429457,751.6869791309243,86857.36443264203,62.45019189623389
2025-12-19 14:30:00,BINANCE:BTCUSD,88072.57,88072.57,87953.39,87973.88,0.00091,87443.83142857143,86678.91714285714,-0.0014430027533167689,540.1686236544037,87016.86665655032,61.071370617421245
2025-12-19 15:30:00,BINANCE:BTCUSD,88194.27,88194.27,87973.88,88162.72,0.00069,87650.98857142856,86647.85095238095,0.0021465462248566602,488.60769946931686,87180.55999132885,62.39937613302382
2025-12-19 16:30:00,BINANCE:BTCUSD,88228.33,88228.33,88184.25,88184.25,0.00064,87825.39428571428,86640.08857142858,0.0002442075289872392,414.5493317989882,87323.94427828188,62.556211955316
2025-12-19 17:30:00,BINANCE:BTCUSD,88099.53,88184.58,87926.16,87926.16,0.03665,87941.08857142857,86610.34047619047,-0.0029267131035303207,272.2589881847253,87409.97509567019,59.35985776833823
2025-12-19 18:30:00,BINANCE:BTCUSD,87971.51,88101.01,87916.22,87949.71,0.01151,88020.66571428571,86609.1895238095,0.0002678383771110848,128.9272971936344,87487.08008200303,59.56289185752392
2025-12-19 19:30:00,BINANCE:BTCUSD,88014.0,88488.2,87699.74,87916.21,0.73398,88030.56285714285,86688.61571428571,-0.0003808994935855514,115.30735126995711,87548.3843560026,59.1104977519127
2025-12-19 20:30:00,BINANCE:BTCUSD,87973.88,89349.16,87720.17,87720.17,0.14908,87976.15714285715,86773.68285714285,-0.0022298504451000456,158.34338484307563,87572.92516228795,56.41036781359433
2025-12-19 21:30:00,BINANCE:BTCUSD,88101.01,88739.43,87900.0,87978.74,0.11134,87976.85142857142,86936.23142857142,0.0029476687060685514,158.342390978238,87630.89871053254,59.066312594309494
2025-12-19 22:30:00,BINANCE:BTCUSD,88101.01,88355.82,86948.31,87108.0,0.67416,87826.17714285714,87055.19190476189,-0.009897163792070729,344.44892537244704,87556.19889474218,48.37659609517607
2025-12-19 23:30:00,BINANCE:BTCUSD,86963.41,87422.67,86963.41,86963.41,0.37401,87651.77142857143,87119.81,-0.001659893465582929,431.1032112855517,87471.51476692187,46.86002325733538
2025-12-20 00:30:00,BINANCE:BTCUSD,87218.21,87848.65,87218.21,87848.65,0.0429,87640.69857142857,87226.20333333332,0.010179453634580282,423.8147589227102,87525.39122879018,55.962473942862665
2025-12-20 01:30:00,BINANCE:BTCUSD,87754.62,88362.9,87747.39,87973.88,0.0027,87644.15142857142,87345.84666666666,0.001425519914079576,426.83955711021844,87589.46105324873,57.0824379176887
2025-12-20 02:30:00,BINANCE:BTCUSD,87931.97,88039.49,87882.89,88039.49,0.01783,87661.76285714285,87468.23047619048,0.0007457895457152475,442.2023722123582,87653.75090278462,57.68955861212455
2025-12-20 03:30:00,BINANCE:BTCUSD,87973.88,88393.83,87973.88,88228.33,0.06098,87734.35714285713,87616.52619047617,0.002144946546146498,492.26602712039653,87735.83363095825,59.46685136955427
2025-12-20 04:30:00,BINANCE:BTCUSD,88274.54,88298.89,88211.88,88211.88,0.0024,87767.66285714286,87729.44857142857,-0.00018644804905632029,518.7316667830906,87803.84025510708,59.233433063318884
2025-12-20 05:30:00,BINANCE:BTCUSD,88116.23,88122.25,87963.65,87963.65,0.00118,87889.89857142857,87789.02142857143,-0.0028140200616970645,430.7280926687168,87826.67021866322,55.68166013544198
2025-12-20 06:30:00,BINANCE:BTCUSD,88101.01,88101.01,88086.4,88086.4,0.00034,88050.32571428572,87842.49714285713,0.0013954627849117607,137.37649008585774,87863.7744731399,57.05305488509725
2025-12-20 07:30:00,BINANCE:BTCUSD,88064.29,88203.79,88042.39,88203.79,0.01706,88101.06,87894.28238095238,0.0013326688342354398,114.08638481315676,87912.3481198342,58.37947422700685
2025-12-20 08:30:00,BINANCE:BTCUSD,88188.83,88327.4,88188.83,88277.83,0.00844,88144.48142857142,87936.43285714285,0.000839419712010292,115.44779230177502,87964.55981700076,59.23465838259041
2025-12-20 09:30:00,BINANCE:BTCUSD,88147.63,88226.28,88147.63,88226.28,0.00048,88171.16571428571,87954.49714285714,-0.0005839518257302334,108.5146725638475,88001.94841457208,58.33591635507022
2025-12-20 10:30:00,BINANCE:BTCUSD,88253.08,88483.51,88253.08,88297.94,0.00063,88181.10999999999,87963.87476190476,0.0008122296440471466,117.44810712140342,88044.23292677607,59.26125276316523
2025-12-20 11:30:00,BINANCE:BTCUSD,88335.43,88400.17,88287.83,88287.83,0.00119,88191.95999999999,87978.82476190476,-0.00011449870744439927,124.08508854706702,88079.0325086652,59.06195397330383
2025-12-20 12:30:00,BINANCE:BTCUSD,88244.52,88250.62,88184.43,88184.43,0.00679,88223.5,87979.85857142857,-0.0011711693446311289,74.55478835325252,88094.0892931416,56.952356490786194
2025-12-20 13:30:00,BINANCE:BTCUSD,88284.43,88361.13,88231.98,88259.77,0.01012,88248.26714285713,87983.45476190477,0.0008543458295302564,43.92364993417472,88117.75796554994,58.12597317568397
2025-12-20 14:30:00,BINANCE:BTCUSD,88228.33,88528.3,88136.28,88136.28,0.11968,88238.62285714285,87993.46047619046,-0.0013991652142307798,59.843602193888394,88120.40397047138,55.457117768667324
2025-12-20 15:30:00,BINANCE:BTCUSD,88220.66,88220.66,88106.76,88112.74,0.04429,88215.03857142857,88001.2238095238,-0.000267086380319137,72.91925246931928,88119.3091175469,54.93927598352317
2025-12-20 16:30:00,BINANCE:BTCUSD,88134.98,88279.43,87508.57,88231.41,0.84013,88215.77142857143,88016.23333333334,0.001346797296281954,73.07667056376016,88135.32352932592,57.11338221654913
2025-12-20 17:30:00,BINANCE:BTCUSD,88238.75,88260.62,88192.53,88192.53,0.00088,88200.71285714285,88038.72666666667,-0.00044065939782678143,63.56409434742805,88143.49588227937,56.15737884973984
2025-12-20 18:30:00,BINANCE:BTCUSD,88223.76,88285.95,87781.48,88203.48,0.17633,88188.66285714286,88049.42857142857,0.00012416017547067781,51.06239245807596,88152.06504195376,56.37883682782957
2025-12-20 19:30:00,BINANCE:BTCUSD,88215.19,88215.19,87992.75,88118.09,0.00917,88179.1857142857,88097.52809523809,-0.0009681023923319154,57.70341551102537,88147.21146453179,54.08456061002266
2025-12-20 20:30:00,BINANCE:BTCUSD,88154.25,88212.95,88018.4,88018.4,0.22516,88144.70428571428,88147.76571428572,-0.001131322751094621,71.89522627851346,88128.80982674155,51.45209953215884
2025-12-20 21:30:00,BINANCE:BTCUSD,88121.53,88121.53,88109.62,88109.62,0.0012,88140.8957142857,88160.19285714286,0.0010363742126646702,73.11172200797908,88126.06842292134,53.674058635976856
2025-12-20 22:30:00,BINANCE:BTCUSD,88144.5,88164.05,88081.67,88164.05,0.00164,88148.22571428571,88169.24857142856,0.000617753203339344,72.38694376961527,88131.494362504,54.99759027498877
2025-12-20 23:30:00,BINANCE:BTCUSD,88143.29,88329.23,88131.99,88297.57,0.01294,88157.67714285714,88181.5380952381,0.0015144494836614175,87.74774597414985,88155.21945357487,58.15578005189475
2025-12-21 00:30:00,BINANCE:BTCUSD,88267.51,88267.51,88185.12,88208.43,0.00128,88159.94857142857,88180.59047619047,-0.0010095408061627786,88.99720658923327,88162.82096020704,55.36241025695287
2025-12-21 01:30:00,BINANCE:BTCUSD,88187.28,88274.22,88169.98,88214.34,0.00353,88161.5,88180.70761904761,6.700039894158571e-05,89.97185707987214,88170.1808230346,55.51497315815722
2025-12-21 02:30:00,BINANCE:BTCUSD,88263.91,88336.18,88254.48,88287.07,0.00679,88185.63999999998,88196.10857142857,0.000824469128261951,98.63554970902295,88186.87927688682,57.44264719598996
